=== kbplacer.kle_serial ===
=== layout2image.py ===
=== kbplacer ===
13:37:28: [INFO] User layout: https://editor.keyboard-tools.xyz/#share=NrDeCIA9wLgAgMwDoDsBWANHcBPWcAGJBADgF8twCMAmcLCaeE1NC7agRk-AF0MAUGCj5OrSnngBaIiRKUAxvnABiAIYbN4dlQwF6cCEviqFZ89spcDjUUXQ6udBuGPZ1mjQfAB3fDUcMTgQAHQA7cPDqfRcmODEaNisggBZvLjR0oIA2GxF4eySOINCIsutKGhLI8qC+QWE44KREiXwZJE4q7DdTczNLbE4g-X4hW3gxTGxJOA65RWUPT28-SaQi8GGYw1cl-oGdYZ5YuxbN45OhoOddtfiNo5K8pqRqHqXPLyfONMpjzL-HL1cb5B6tbD3MQOSp6PK9FQHJQ6KpXCZwACcrBRI28qLRexMKhQJNJq385xxXRBjVEiyJXzU5PgNEplAQcJcCKRg3AHIJcSxiR0-J2fKCBIRjOZcFZMOw-JoNXC2xeoke7KCgN2r3QlCh2M1XWVYWO3n5pRqZrGtMm+vVmxSnJ1ohS53t60dNzVBQ12Cdv28Ae14ADuRtEAATqJuuBI3E3XrsJHZlM2tIxO9Ce4eYEEFk-sUQ9Rww10R0LrRvMN80DC1sMJkI2COsLYbdwFVa9gqvWqk2y2CiG2FVXNd3xfWOQPQa9pr4KSPQxhC0ZPl9eU6Z8JZvN5JCHTonXRm9GM7H467KCn1RCW2757vM-ScwdedQUFkSFkMVlOKNBziKRK1yIFPyBb8gV-ZsgMTTYqlAnsMHApDIKQ6DAPaNA2VHRDxRQ8U0PFDDZyw90DxZQ1-WQmly1ZR92lkFAX1UaUPQeL1oN4IA
13:37:28: [INFO] Add Net-(D62-A) net
13:37:28: [INFO] Add Net-(D63-A) net
13:37:28: [INFO] Add Net-(D64-A) net
13:37:28: [INFO] Add Net-(D65-A) net
13:37:28: [INFO] Add Net-(D66-A) net
13:37:28: [INFO] Add Net-(D67-A) net
13:37:28: [INFO] Add Net-(D68-A) net
13:37:28: [INFO] Add Net-(D69-A) net
13:37:28: [INFO] Add Net-(D7-A) net
13:37:28: [INFO] Add Net-(D70-A) net
13:37:28: [INFO] Add Net-(D71-A) net
13:37:28: [INFO] Add Net-(D72-A) net
13:37:28: [INFO] Add Net-(D73-A) net
13:37:28: [INFO] Add Net-(D8-A) net
13:37:28: [INFO] Add Net-(D9-A) net
13:37:28: [INFO] Add ROW0 net
13:37:28: [INFO] Add ROW1 net
13:37:28: [INFO] Add ROW2 net
13:37:28: [INFO] Add ROW3 net
13:37:28: [INFO] Add ROW4 net
13:37:28: [INFO] Add SW1 footprint
13:37:29: [INFO] Add D1 footprint
13:37:29: [INFO] Add SW2 footprint
13:37:29: [INFO] Add D2 footprint
13:37:29: [INFO] Add SW3 footprint
13:37:29: [INFO] Add D3 footprint
13:37:29: [INFO] Add SW4 footprint
13:37:29: [INFO] Add D4 footprint
13:37:29: [INFO] Add SW5 footprint
13:37:29: [INFO] Add D5 footprint
13:37:29: [INFO] Add SW6 footprint
13:37:29: [INFO] Add D6 footprint
13:37:29: [INFO] Add SW7 footprint
13:37:29: [INFO] Add D7 footprint
13:37:29: [INFO] Add SW8 footprint
13:37:29: [INFO] Add D8 footprint
13:37:29: [INFO] Add SW9 footprint
13:37:29: [INFO] Add D9 footprint
13:37:29: [INFO] Add SW10 footprint
13:37:29: [INFO] Add D10 footprint
13:37:29: [INFO] Add SW11 footprint
13:37:29: [INFO] Add D11 footprint
13:37:29: [INFO] Add SW12 footprint
13:37:29: [INFO] Add D12 footprint
13:37:29: [INFO] Add SW13 footprint
13:37:29: [INFO] Add D13 footprint
13:37:29: [INFO] Add SW14 footprint
13:37:29: [INFO] Add D14 footprint
13:37:29: [INFO] Add ST14 footprint
13:37:29: [INFO] Add SW14a footprint
13:37:29: [INFO] Add SW15 footprint
13:37:29: [INFO] Add D15 footprint
13:37:29: [INFO] Add SW16 footprint
13:37:29: [INFO] Add D16 footprint
13:37:30: [INFO] Add SW17 footprint
13:37:30: [INFO] Add D17 footprint
13:37:30: [INFO] Add SW18 footprint
13:37:30: [INFO] Add D18 footprint
13:37:30: [INFO] Add SW19 footprint
13:37:30: [INFO] Add D19 footprint
13:37:30: [INFO] Add SW20 footprint
13:37:30: [INFO] Add D20 footprint
13:37:30: [INFO] Add SW21 footprint
13:37:30: [INFO] Add D21 footprint
13:37:30: [INFO] Add SW22 footprint
13:37:30: [INFO] Add D22 footprint
13:37:30: [INFO] Add SW23 footprint
13:37:30: [INFO] Add D23 footprint
13:37:30: [INFO] Add SW24 footprint
13:37:30: [INFO] Add D24 footprint
13:37:30: [INFO] Add SW25 footprint
13:37:30: [INFO] Add D25 footprint
13:37:30: [INFO] Add SW26 footprint
13:37:30: [INFO] Add D26 footprint
13:37:30: [INFO] Add SW27 footprint
13:37:30: [INFO] Add D27 footprint
13:37:30: [INFO] Add SW28 footprint
13:37:30: [INFO] Add D28 footprint
13:37:30: [INFO] Add SW29 footprint
13:37:30: [INFO] Add D29 footprint
13:37:30: [INFO] Add SW30 footprint
13:37:30: [INFO] Add D30 footprint
13:37:30: [INFO] Add SW31 footprint
13:37:30: [INFO] Add D31 footprint
13:37:30: [INFO] Add SW32 footprint
13:37:30: [INFO] Add D32 footprint
13:37:30: [INFO] Add SW33 footprint
13:37:30: [INFO] Add D33 footprint
13:37:31: [INFO] Add SW34 footprint
13:37:31: [INFO] Add D34 footprint
13:37:31: [INFO] Add SW35 footprint
13:37:31: [INFO] Add D35 footprint
13:37:31: [INFO] Add SW36 footprint
13:37:31: [INFO] Add D36 footprint
13:37:31: [INFO] Add SW37 footprint
13:37:31: [INFO] Add D37 footprint
13:37:31: [INFO] Add SW38 footprint
13:37:31: [INFO] Add D38 footprint
13:37:31: [INFO] Add SW39 footprint
13:37:31: [INFO] Add D39 footprint
13:37:31: [INFO] Add SW40 footprint
13:37:31: [INFO] Add D40 footprint
13:37:31: [INFO] Add SW41 footprint
13:37:31: [INFO] Add D41 footprint
13:37:31: [INFO] Add SW42 footprint
13:37:31: [INFO] Add D42 footprint
13:37:31: [INFO] Add SW43 footprint
13:37:31: [INFO] Add D43 footprint
13:37:31: [INFO] Add SW44 footprint
13:37:31: [INFO] Add D44 footprint
13:37:31: [INFO] Add SW45 footprint
13:37:31: [INFO] Add D45 footprint
13:37:31: [INFO] Add SW46 footprint
13:37:31: [INFO] Add D46 footprint
13:37:31: [INFO] Add SW47 footprint
13:37:31: [INFO] Add D47 footprint
13:37:31: [WARNING] No stabilizer footprint for width 2.25u, using 2u as fallback
13:37:31: [INFO] Add ST47 footprint
13:37:31: [INFO] Add SW48 footprint
13:37:31: [INFO] Add D48 footprint
13:37:31: [INFO] Add SW49 footprint
13:37:31: [INFO] Add D49 footprint
13:37:31: [WARNING] No stabilizer footprint for width 2.25u, using 2u as fallback
13:37:31: [INFO] Add ST49 footprint
13:37:31: [INFO] Add SW50 footprint
13:37:31: [INFO] Add D50 footprint
13:37:32: [INFO] Add SW51 footprint
13:37:32: [INFO] Add D51 footprint
13:37:32: [INFO] Add SW52 footprint
13:37:32: [INFO] Add D52 footprint
13:37:32: [INFO] Add SW53 footprint
13:37:32: [INFO] Add D53 footprint
13:37:32: [INFO] Add SW54 footprint
13:37:32: [INFO] Add D54 footprint
13:37:32: [INFO] Add SW55 footprint
13:37:32: [INFO] Add D55 footprint
13:37:32: [INFO] Add SW56 footprint
13:37:32: [INFO] Add D56 footprint
13:37:32: [INFO] Add SW57 footprint
13:37:32: [INFO] Add D57 footprint
13:37:32: [INFO] Add SW58 footprint
13:37:32: [INFO] Add D58 footprint
13:37:32: [INFO] Add SW59 footprint
13:37:32: [INFO] Add D59 footprint
13:37:32: [INFO] Add SW60 footprint
13:37:32: [INFO] Add D60 footprint
13:37:32: [INFO] Add SW61 footprint
13:37:32: [INFO] Add D61 footprint
13:37:32: [WARNING] No stabilizer footprint for width 2.75u, using 2u as fallback
13:37:32: [INFO] Add ST61 footprint
13:37:32: [INFO] Add SW61a footprint
13:37:32: [INFO] Add SW62 footprint
13:37:32: [INFO] Add D62 footprint
13:37:32: [INFO] Add SW63 footprint
13:37:32: [INFO] Add D63 footprint
13:37:32: [INFO] Add SW64 footprint
13:37:32: [INFO] Add D64 footprint
13:37:32: [INFO] Add SW65 footprint
13:37:32: [INFO] Add D65 footprint
13:37:32: [INFO] Add SW66 footprint
13:37:32: [INFO] Add D66 footprint
13:37:32: [WARNING] No stabilizer footprint for width 2.25u, using 2u as fallback
13:37:32: [INFO] Add ST66 footprint
13:37:32: [INFO] Add SW67 footprint
13:37:32: [INFO] Add D67 footprint
13:37:32: [INFO] Add SW68 footprint
13:37:33: [INFO] Add D68 footprint
13:37:33: [WARNING] No stabilizer footprint for width 2.75u, using 2u as fallback
13:37:33: [INFO] Add ST68 footprint
13:37:33: [INFO] Add SW69 footprint
13:37:33: [INFO] Add D69 footprint
13:37:33: [INFO] Add SW70 footprint
13:37:33: [INFO] Add D70 footprint
13:37:33: [INFO] Add SW71 footprint
13:37:33: [INFO] Add D71 footprint
13:37:33: [INFO] Add SW72 footprint
13:37:33: [INFO] Add D72 footprint
13:37:33: [INFO] Add SW73 footprint
13:37:33: [INFO] Add D73 footprint
13:37:33: [INFO] Detected layout convertible to matrix annotated keyboard
13:37:33: [INFO] Using key 1U distance: (19.05, 19.05) mm
13:37:33: [INFO] Layout offset: (33337500, 21336000)
13:37:33: [INFO] Diode info: [ElementInfo(annotation_format='D{}', position_option=<PositionOption.CUSTOM: 'Custom'>, position=ElementPosition(x=5.08, y=4.0, orientation=90.0, side=<Side.BACK: 'Back'>), template_path='', start_index=-1)]
13:37:33: [INFO] Placing additional elements for SW73
13:37:33: [INFO] Placing additional elements for SW72
13:37:33: [INFO] Placing additional elements for SW71
13:37:33: [INFO] Placing additional elements for SW70
13:37:33: [INFO] Placing additional elements for SW69
13:37:33: [INFO] Placing additional elements for SW68
13:37:33: [INFO] Placing additional elements for SW67
13:37:33: [INFO] Placing additional elements for SW66
13:37:33: [INFO] Placing additional elements for SW65
13:37:33: [INFO] Placing additional elements for SW64
13:37:33: [INFO] Placing additional elements for SW63
13:37:33: [INFO] Placing additional elements for SW62
13:37:33: [INFO] Placing additional elements for SW61a
13:37:33: [INFO] Placing additional elements for SW61
13:37:33: [INFO] Placing additional elements for SW60
13:37:33: [INFO] Placing additional elements for SW59
13:37:33: [INFO] Placing additional elements for SW58
13:37:33: [INFO] Placing additional elements for SW57
13:37:33: [INFO] Placing additional elements for SW56
13:37:33: [INFO] Placing additional elements for SW55
13:37:33: [INFO] Placing additional elements for SW54
13:37:33: [INFO] Placing additional elements for SW53
13:37:33: [INFO] Placing additional elements for SW52
13:37:33: [INFO] Placing additional elements for SW51
13:37:33: [INFO] Placing additional elements for SW50
13:37:33: [INFO] Placing additional elements for SW49
13:37:33: [INFO] Placing additional elements for SW48
13:37:33: [INFO] Placing additional elements for SW47
13:37:33: [INFO] Placing additional elements for SW46
13:37:33: [INFO] Placing additional elements for SW45
13:37:33: [INFO] Placing additional elements for SW44
13:37:33: [INFO] Placing additional elements for SW43
13:37:33: [INFO] Placing additional elements for SW42
13:37:33: [INFO] Placing additional elements for SW41
13:37:33: [INFO] Placing additional elements for SW40
13:37:33: [INFO] Placing additional elements for SW39
13:37:33: [INFO] Placing additional elements for SW38
13:37:33: [INFO] Placing additional elements for SW37
13:37:33: [INFO] Placing additional elements for SW36
13:37:33: [INFO] Placing additional elements for SW35
13:37:33: [INFO] Placing additional elements for SW34
13:37:33: [INFO] Placing additional elements for SW33
13:37:33: [INFO] Placing additional elements for SW32
13:37:33: [INFO] Placing additional elements for SW31
13:37:33: [INFO] Placing additional elements for SW30
13:37:33: [INFO] Placing additional elements for SW29
13:37:33: [INFO] Placing additional elements for SW28
13:37:33: [INFO] Placing additional elements for SW27
13:37:33: [INFO] Placing additional elements for SW26
13:37:33: [INFO] Placing additional elements for SW25
13:37:33: [INFO] Placing additional elements for SW24
13:37:33: [INFO] Placing additional elements for SW23
13:37:33: [INFO] Placing additional elements for SW22
13:37:33: [INFO] Placing additional elements for SW21
13:37:33: [INFO] Placing additional elements for SW20
13:37:33: [INFO] Placing additional elements for SW19
13:37:33: [INFO] Placing additional elements for SW18
13:37:33: [INFO] Placing additional elements for SW17
13:37:33: [INFO] Placing additional elements for SW16
13:37:33: [INFO] Placing additional elements for SW15
13:37:33: [INFO] Placing additional elements for SW14a
13:37:33: [INFO] Placing additional elements for SW14
13:37:33: [INFO] Placing additional elements for SW13
13:37:33: [INFO] Placing additional elements for SW12
13:37:33: [INFO] Placing additional elements for SW11
13:37:33: [INFO] Placing additional elements for SW10
13:37:33: [INFO] Placing additional elements for SW9
13:37:33: [INFO] Placing additional elements for SW8
13:37:33: [INFO] Placing additional elements for SW7
13:37:33: [INFO] Placing additional elements for SW6
13:37:33: [INFO] Placing additional elements for SW5
13:37:33: [INFO] Placing additional elements for SW4
13:37:33: [INFO] Placing additional elements for SW3
13:37:33: [INFO] Placing additional elements for SW2
13:37:33: [INFO] Placing additional elements for SW1
13:37:33: [INFO] Routing SW73 with D73
13:37:33: [INFO] Using internal autorouter method
13:37:33: [INFO] Routing pad 'SW73:2' at (440690000, 111506000) with pad 'D73:2' at (443230000, 119186000) using coordinate system rotated by 0 degree(s)
13:37:33: [INFO] Adding track segment (B.Cu): [(440690000, 111506000), (440690000, 116646000)]
13:37:33: [INFO] Adding track segment (B.Cu): [(440690000, 116646000), (443230000, 119186000)]
13:37:33: [INFO] Routing SW72 with D72
13:37:33: [INFO] Using internal autorouter method
13:37:33: [INFO] Routing pad 'SW72:2' at (421640000, 111506000) with pad 'D72:2' at (424180000, 119186000) using coordinate system rotated by 0 degree(s)
13:37:33: [INFO] Adding track segment (B.Cu): [(421640000, 111506000), (421640000, 116646000)]
13:37:33: [INFO] Adding track segment (B.Cu): [(421640000, 116646000), (424180000, 119186000)]
13:37:33: [INFO] Routing SW71 with D71
13:37:33: [INFO] Using internal autorouter method
13:37:33: [INFO] Routing pad 'SW71:2' at (402590000, 111506000) with pad 'D71:2' at (405130000, 119186000) using coordinate system rotated by 0 degree(s)
13:37:33: [INFO] Adding track segment (B.Cu): [(402590000, 111506000), (402590000, 116646000)]
13:37:33: [INFO] Adding track segment (B.Cu): [(402590000, 116646000), (405130000, 119186000)]
13:37:33: [INFO] Routing SW70 with D70
13:37:33: [INFO] Using internal autorouter method
13:37:33: [INFO] Routing pad 'SW70:2' at (369252500, 111506000) with pad 'D70:2' at (371792500, 119186000) using coordinate system rotated by 0 degree(s)
13:37:33: [INFO] Adding track segment (B.Cu): [(369252500, 111506000), (369252500, 116646000)]
13:37:33: [INFO] Adding track segment (B.Cu): [(369252500, 116646000), (371792500, 119186000)]
13:37:33: [INFO] Routing SW69 with D69
13:37:33: [INFO] Using internal autorouter method
13:37:33: [INFO] Routing pad 'SW69:2' at (283234214, 114223044) with pad 'D69:2' at (287315470, 121207122) using coordinate system rotated by 348.0 degree(s)
13:37:33: [INFO] Adding track segment (B.Cu): [(283234214, 114223044), (284302879, 119250723)]
13:37:33: [INFO] Adding track segment (B.Cu): [(284302879, 119250723), (287315470, 121207122)]
13:37:33: [INFO] Routing SW68 with D68
13:37:33: [INFO] Using internal autorouter method
13:37:33: [INFO] Routing pad 'SW68:2' at (243122683, 120217186) with pad 'D68:2' at (247203939, 127201264) using coordinate system rotated by 348.0 degree(s)
13:37:33: [INFO] Adding track segment (B.Cu): [(243122683, 120217186), (244191348, 125244865)]
13:37:33: [INFO] Adding track segment (B.Cu): [(244191348, 125244865), (247203939, 127201264)]
13:37:33: [INFO] Routing SW67 with D67
13:37:33: [INFO] Using internal autorouter method
13:37:33: [INFO] Routing pad 'SW67:2' at (192696449, 127521148) with pad 'D67:2' at (193584182, 135561416) using coordinate system rotated by 12.0 degree(s)
13:37:33: [INFO] Adding track segment (B.Cu): [(192696449, 127521148), (191627782, 132548825)]
13:37:33: [INFO] Adding track segment (B.Cu): [(191627782, 132548825), (193584182, 135561416)]
13:37:33: [INFO] Routing SW66 with D66
13:37:33: [INFO] Using internal autorouter method
13:37:33: [INFO] Routing pad 'SW66:2' at (162416667, 121084981) with pad 'D66:2' at (163304400, 129125249) using coordinate system rotated by 12.0 degree(s)
13:37:33: [INFO] Adding track segment (B.Cu): [(162416667, 121084981), (161348000, 126112658)]
13:37:33: [INFO] Adding track segment (B.Cu): [(161348000, 126112658), (163304400, 129125249)]
13:37:33: [INFO] Routing SW65 with D65
13:37:33: [INFO] Using internal autorouter method
13:37:33: [INFO] Routing pad 'SW65:2' at (127003172, 115894681) with pad 'D65:2' at (127890905, 123934949) using coordinate system rotated by 12.0 degree(s)
13:37:33: [INFO] Adding track segment (B.Cu): [(127003172, 115894681), (125934506, 120922358)]
13:37:33: [INFO] Adding track segment (B.Cu): [(125934506, 120922358), (127890905, 123934949)]
13:37:33: [INFO] Routing SW64 with D64
13:37:33: [INFO] Using internal autorouter method
13:37:33: [INFO] Routing pad 'SW64:2' at (69215000, 111506000) with pad 'D64:2' at (71755000, 119186000) using coordinate system rotated by 0 degree(s)
13:37:33: [INFO] Adding track segment (B.Cu): [(69215000, 111506000), (69215000, 116646000)]
13:37:33: [INFO] Adding track segment (B.Cu): [(69215000, 116646000), (71755000, 119186000)]
13:37:33: [INFO] Routing SW63 with D63
13:37:33: [INFO] Using internal autorouter method
13:37:33: [INFO] Routing pad 'SW63:2' at (421640000, 92456000) with pad 'D63:2' at (424180000, 100136000) using coordinate system rotated by 0 degree(s)
13:37:33: [INFO] Adding track segment (B.Cu): [(421640000, 92456000), (421640000, 97596000)]
13:37:33: [INFO] Adding track segment (B.Cu): [(421640000, 97596000), (424180000, 100136000)]
13:37:33: [INFO] Routing SW62 with D62
13:37:33: [INFO] Using internal autorouter method
13:37:33: [INFO] Routing pad 'SW62:2' at (374015000, 92456000) with pad 'D62:2' at (376555000, 100136000) using coordinate system rotated by 0 degree(s)
13:37:33: [INFO] Adding track segment (B.Cu): [(374015000, 92456000), (374015000, 97596000)]
13:37:33: [INFO] Adding track segment (B.Cu): [(374015000, 97596000), (376555000, 100136000)]
13:37:33: [INFO] Routing SW61a with D61
13:37:33: [INFO] Using internal autorouter method
13:37:33: [INFO] Routing pad 'SW61a:2' at (347821250, 92456000) with pad 'D61:2' at (359886250, 100136000) using coordinate system rotated by 0 degree(s)
13:37:33: [INFO] Routing SW61 with D61
13:37:33: [INFO] Using internal autorouter method
13:37:33: [INFO] Routing pad 'SW61:2' at (357346250, 92456000) with pad 'D61:2' at (359886250, 100136000) using coordinate system rotated by 0 degree(s)
13:37:33: [INFO] Adding track segment (B.Cu): [(357346250, 92456000), (357346250, 97596000)]
13:37:33: [INFO] Adding track segment (B.Cu): [(357346250, 97596000), (359886250, 100136000)]
13:37:33: [INFO] Routing SW60 with D60
13:37:33: [INFO] Using internal autorouter method
13:37:33: [INFO] Routing pad 'SW60:2' at (321627500, 92456000) with pad 'D60:2' at (324167500, 100136000) using coordinate system rotated by 0 degree(s)
13:37:33: [INFO] Adding track segment (B.Cu): [(321627500, 92456000), (321627500, 97596000)]
13:37:33: [INFO] Adding track segment (B.Cu): [(321627500, 97596000), (324167500, 100136000)]
13:37:33: [INFO] Routing SW59 with D59
13:37:33: [INFO] Using internal autorouter method
13:37:33: [INFO] Routing pad 'SW59:2' at (302577500, 92456000) with pad 'D59:2' at (305117500, 100136000) using coordinate system rotated by 0 degree(s)
13:37:33: [INFO] Adding track segment (B.Cu): [(302577500, 92456000), (302577500, 97596000)]
13:37:33: [INFO] Adding track segment (B.Cu): [(302577500, 97596000), (305117500, 100136000)]
13:37:33: [INFO] Routing SW58 with D58
13:37:33: [INFO] Using internal autorouter method
13:37:33: [INFO] Routing pad 'SW58:2' at (278758603, 93166949) with pad 'D58:2' at (282839859, 100151027) using coordinate system rotated by 348.0 degree(s)
13:37:33: [INFO] Adding track segment (B.Cu): [(278758603, 93166949), (279827268, 98194627)]
13:37:33: [INFO] Adding track segment (B.Cu): [(279827268, 98194627), (282839859, 100151027)]
13:37:33: [INFO] Routing SW57 with D57
13:37:33: [INFO] Using internal autorouter method
13:37:33: [INFO] Routing pad 'SW57:2' at (260124891, 97127667) with pad 'D57:2' at (264206147, 104111745) using coordinate system rotated by 348.0 degree(s)
13:37:33: [INFO] Adding track segment (B.Cu): [(260124891, 97127667), (261193556, 102155346)]
13:37:33: [INFO] Adding track segment (B.Cu): [(261193556, 102155346), (264206147, 104111745)]
13:37:33: [INFO] Routing SW56 with D56
13:37:33: [INFO] Using internal autorouter method
13:37:33: [INFO] Routing pad 'SW56:2' at (241491179, 101088385) with pad 'D56:2' at (245572435, 108072463) using coordinate system rotated by 348.0 degree(s)
13:37:33: [INFO] Adding track segment (B.Cu): [(241491179, 101088385), (242559844, 106116064)]
13:37:33: [INFO] Adding track segment (B.Cu): [(242559844, 106116064), (245572435, 108072463)]
13:37:33: [INFO] Routing SW55 with D55
13:37:33: [INFO] Using internal autorouter method
13:37:33: [INFO] Routing pad 'SW55:2' at (222857467, 105049103) with pad 'D55:2' at (226938723, 112033181) using coordinate system rotated by 348.0 degree(s)
13:37:33: [INFO] Adding track segment (B.Cu): [(222857467, 105049103), (223926133, 110076781)]
13:37:33: [INFO] Adding track segment (B.Cu): [(223926133, 110076781), (226938723, 112033181)]
13:37:33: [INFO] Routing SW54 with D54
13:37:33: [INFO] Using internal autorouter method
13:37:33: [INFO] Routing pad 'SW54:2' at (187340311, 106907077) with pad 'D54:2' at (188228044, 114947345) using coordinate system rotated by 12.0 degree(s)
13:37:33: [INFO] Adding track segment (B.Cu): [(187340311, 106907077), (186271644, 111934753)]
13:37:33: [INFO] Adding track segment (B.Cu): [(186271644, 111934753), (188228044, 114947345)]
13:37:33: [INFO] Routing SW53 with D53
13:37:33: [INFO] Using internal autorouter method
13:37:33: [INFO] Routing pad 'SW53:2' at (168706599, 102946359) with pad 'D53:2' at (169594332, 110986627) using coordinate system rotated by 12.0 degree(s)
13:37:33: [INFO] Adding track segment (B.Cu): [(168706599, 102946359), (167637932, 107974035)]
13:37:33: [INFO] Adding track segment (B.Cu): [(167637932, 107974035), (169594332, 110986627)]
13:37:33: [INFO] Routing SW52 with D52
